tic	at
CNMGF	658.2890
CNMGF	566.0530
CNMGF	803.5430
CNMGF	888.1610
CNMGF	804.1270
CNMGF	833.7400
AKRX	82.3290
AKRX	68.7590
AKRX	111.1160
AKRX	307.1450
AKRX	369.5650
AKRX	431.8050
IPAR	425.1370
IPAR	419.0880
IPAR	438.1050
IPAR	516.0340
IPAR	759.9200
IPAR	664.0580
PII	751.1480
PII	763.6530
PII	1061.6470
PII	1228.0240
PII	1486.4920
PII	1685.4880
EMLAF	5898.0000
EMLAF	6248.3000
EMLAF	6555.4000
EMLAF	6913.1000
EMLAF	7140.1000
EMLAF	12238.0000
OSB	1041.0000
OSB	1043.0000
OSB	1062.0000
OSB	1070.0000
OSB	1115.0000
OSB	1262.0000
TLM	24275.0000
TLM	23618.0000
TLM	24193.0000
TLM	24226.0000
TLM	21858.0000
TLM	19161.0000
ICPT	17.1180
ICPT	19.4700
ICPT	112.1790
ICPT	150.3190
ALTR	1879.9070
ALTR	2293.2310
ALTR	3759.8370
ALTR	4282.2680
ALTR	4657.8280
ALTR	6009.8470
ONEXF	29732.0000
ONEXF	29732.0000
ONEXF	25481.0000
ONEXF	25481.0000
ONEXF	27078.0000
ONEXF	27078.0000
ONEXF	29941.0000
ONEXF	29940.6930
ONEXF	36150.0000
ONEXF	36149.5320
ONEXF	39215.0000
ONEXF	39215.4280
WFTBF	3411.6000
WFTBF	2813.1000
WFTBF	2815.0000
WFTBF	2537.3000
WFTBF	2618.0000
WFTBF	3104.0000
IGIFF	8233.9970
IGIFF	8233.9970
IGIFF	8645.9190
IGIFF	8645.9190
IGIFF	8892.5630
IGIFF	8892.5630
IGIFF	11132.2750
IGIFF	11132.2750
IGIFF	11973.3940
IGIFF	11973.3940
IGIFF	12880.1690
IGIFF	12880.1690
EDCI	192.5500
EDCI	164.2340
EDCI	97.0270
EDCI	47.9970
JACQF	0.3360
JACQF	43.5130
IEMMF	2841.2580
IEMMF	2904.1490
IEMMF	3262.5760
IEMMF	3810.6500
IEMMF	6556.2160
SNCAF	6777.3920
SNCAF	7206.2830
SNCAF	8603.2230
SNCAF	8354.0010
SNCAF	9610.9200
SNCAF	11772.6250
SJR	8357.8010
SJR	8938.0690
SJR	10153.9650
SJR	12525.8770
SJR	12722.0000
SJR	12732.0000
PXD	9163.1780
PXD	8867.2650
PXD	9679.1020
PXD	11524.1610
PXD	13069.0300
PXD	12292.7880
SKAJ
SKAJ	0.9240
KENT	12.2600
KENT	11.2480
KENT	10.5620
KENT	6.5010
USM	5566.0420
USM	5745.2170
USM	5933.6100
USM	6327.9760
USM	6587.4500
USM	6445.7080
MAN	6618.2000
MAN	6213.8000
MAN	6729.7000
MAN	6899.7000
MAN	7012.6000
MAN	7288.3000
TMBCF	1622.0000
TMBCF	1366.0000
TMBCF	1104.0000
TMBCF	1107.0000
TMBCF	1059.0000
TMBCF	1021.0000
YOCM	29.2940
YOCM	36.9450
GSIC	734.8960
GSIC	1061.8480
GSIC	1107.1620
ENXP	6.7280
ENXP	27.9040
FRTSF	11178.0000
FRTSF	12160.0000
FRTSF	12903.0000
FRTSF	13562.0000
FRTSF	14950.0000
FRTSF	17908.0000
TAC	7815.0000
TAC	9762.0000
TAC	9893.0000
TAC	9760.0000
TAC	9451.0000
TAC	9783.0000
ENB2	6285.1000
ENB2	6977.8000
ENB2	7139.0000
ENB2	7315.0000
ENB2	7889.0000
ENB2	8379.0000
WCM.A	39.4660
WCM.A	48.8340
WCM.A	65.8010
WCM.A	67.0160
WCM.A	60.8390
WCM.A	40.2060
BJCT	5.7970
BJCT	5.2560
BJCT	3.6700
ITIC	139.8580
ITIC	146.4280
ITIC	153.4850
ITIC	153.4850
ITIC	157.9580
ITIC	157.9580
ITIC	171.9180
ITIC	171.9180
ITIC	188.3060
ITIC	188.3060
SBY	677.3020
SBY	846.0780
DX	607.1910
DX	607.1910
DX	958.0620
DX	958.0620
DX	1649.5840
DX	1649.5840
DX	2582.1930
DX	2582.1930
DX	4280.2290
DX	4280.2290
DX	4217.1370
DX	4217.1370
BID	1679.3310
BID	1586.1230
BID	2178.6280
BID	2399.4140
BID	2575.0950
BID	2893.5460
NOIZ	25.5260
NOIZ	26.9650
NOIZ	29.5480
NOIZ	29.5700
MGM	23274.7160
MGM	22518.2100
MGM	18961.0450
MGM	27766.2760
MGM	26284.7380
MGM	26110.1850
FTS1	4758.6000
FTS1	5148.9000
FTS1	5374.8000
FTS1	5759.4000
FTS1	6005.0000
FTS1	6019.0000
CDUAF	7864.4000
CDUAF	9083.6000
CDUAF	9415.3000
CDUAF	11696.0000
CDUAF	13398.0000
CDUAF	15051.0000
FM
FM
ATE1	2814.0000
ATE1	2808.0000
ATE1	2878.0000
ATE1	3006.0000
ATE1	3229.0000
ATE1	3275.0000
ADT
ADT
ADT	8692.0000
ADT	8739.0000
ADT	9260.0000
ADT	9913.0000
LVMUY	43952.0260
LVMUY	46014.3190
LVMUY	49312.9120
LVMUY	61062.6140
LVMUY	65837.6980
LVMUY	76713.2050
WLVTQ	237.1320
WLVTQ	176.0490
QTXB	3.4050
QTXB	1.3440
QTXB	1.3020
QTXB	0.5860
QTXB	0.4740
QTXB	0.3980
TRDY	4.2080
TRDY	3.7460
WM	20227.0000
WM	21154.0000
WM	21476.0000
WM	22569.0000
WM	23097.0000
WM	22603.0000
7565B
7565B
DELL	26500.0000
DELL	33652.0000
DELL	38599.0000
DELL	44533.0000
DELL	47540.0000
RBI	167.6950
RBI	153.1030
IPSU	358.7650
IPSU	615.9400
IPSU	541.5660
IPSU	490.4210
DIAAF
DIAAF	0.0120
DIAAF	0.0010
VEGA
VEGA
TMXXF
TMXXF	14042.9000
TMXXF	14042.9000
TMXXF	16495.5000
TMXXF	16495.5000
SSP	1088.9760
SSP	786.3480
SSP	827.5420
SSP	970.5280
SSP	1030.7680
SSP	966.1300
TEVA	32904.0000
TEVA	33810.0000
TEVA	38152.0000
TEVA	50142.0000
TEVA	50609.0000
TEVA	47508.0000
SAMG
SAMG
SAMG
SAMG	45.2620
SAMG	52.4540
SAMG	100.7270
9566B	3006.6850
9566B	3038.5650
9566B	3075.9990
9566B
9566B
9566B
IIVI	360.9260
IIVI	368.2820
IIVI	508.9810
IIVI	647.2020
IIVI	706.4860
IIVI	863.8020
MERC	1642.7620
MERC	1553.3470
MERC	1613.6100
MERC	1579.1380
MERC	1560.6990
MERC	1548.5590
BPMA	61.8730
BPMA	63.5940
CLHRF	17.6340
CLHRF	17.7920
CLHRF	21.8020
CLHRF	20.7570
CLHRF	20.3310
CLHRF	19.8560
LNT1	3265.5000
LNT1	3681.4000
LNT1	3889.6000
LNT1	4044.0000
LNT1	4762.6000
LNT1	4804.4000
MGCD	22.9650
MGCD	22.4630
MGCD	21.3810
MGCD	20.7720
MGCD	21.9480
MGCD	26.1910
ATCS	0.2680
ATCS	0.1700
ATCS	0.2430
PCFO	529.8970
PCFO	510.3360
PCFO	468.3850
PCFO	374.6120
PCFO	299.8880
PCFO	288.5710
FCX	23353.0000
FCX	25996.0000
FCX	29386.0000
FCX	32070.0000
FCX	35440.0000
FCX	63473.0000
AB	1601.4420
AB	1912.3010
AB	1787.5680
AB	1626.5310
AB	1566.4930
AB	1533.6540
JNP	45.6220
JNP	43.7570
JNP	29.8590
JNP	36.0830
JNP	36.9380
JNP	60.0920
PPHM	23.1270
PPHM	29.3350
PPHM	34.7660
PPHM	28.2620
PPHM	45.0580
PPHM	90.5450
WPPGY	35762.8980
WPPGY	36135.6700
WPPGY	37471.9780
WPPGY	38368.4660
WPPGY	40455.9530
WPPGY	41443.9500
HEARQ	100.6010
HEARQ	91.3130
HEARQ	81.0260
7507B
UBMPY	2427.9240
UBMPY	2140.5110
UBMPY	2526.4430
UBMPY	2617.8290
UBMPY	2398.4820
UBMPY	2100.2570
PWX	99.0100
PWX	97.8570
PWX	97.9760
PWX	106.1910
PWX	105.6580
PWX	108.5380
ELUXY	9308.4930
ELUXY	10162.7240
ELUXY	10880.5550
ELUXY	11112.5010
ELUXY	11702.3700
ELUXY	11828.2130
PARD	84.2320
PARD	52.4420
PARD	11.6430
NVLS.1	1637.5270
NVLS.1	1558.9780
NVLS.1	1832.3970
NVLS.1	1936.6350
ODP	5268.2260
ODP	4890.3460
ODP	4569.4370
ODP	4250.9840
ODP	4010.7790
ODP	7477.0000
PTEC	136.5420
PTEC	81.5390
AAIIQ	36.0790
AAIIQ	37.3460
NEN	125.2430
NEN	129.0900
NEN	121.2770
NEN	125.3770
NEN	121.5380
NEN	185.3450
BMC	3697.5000
BMC	4137.6000
BMC	4485.4000
BMC	4864.4000
BMC	4720.3000
EKCS	6.9810
EKCS	5.5100
EKCS	5.9600
EKCS	5.2580
EKCS	4.9810
EKCS	4.3340
BCV
BCV
BCV
BCV
BCV
BCV
CVF.1
CET
CET
CET
CET
CET
CET
ECF
ECF
ECF
ECF
ECF
ECF
FAX
FAX
FAX
FAX
FAX
FAX
EXGI
EXGI
EXGI
EXGI
EXGI
EXGI
IAF
IAF
IAF
IAF
IAF
IAF
EMF
EMF
EMF
EMF
EMF
EMF
ACG
ACG
ACG
ACG
ACG
ACG
HSF
HSF
HSF
APB
APB
APB
APB
APB
APB
BLU
BLU
BLU
CLM
CLM
CLM
CLM
CLM
CLM
CMU
CMU
CMU
CMU
CMU
CMU
TWN
TWN
TWN
TWN
TWN
TWN
CSI
CSI
CSI
CSI
CSI
CSI
DNP
DNP
DNP
DNP
DNP
DNP
CRF
CRF
CRF
CRF
CRF
CRF
CIK
CIK
CIK
CIK
CIK
CIK
FOFI
FOFI
FOFI
FOFI
FOFI
FOFI
FDI
FDI
FDI
FDI
FDI
FDI
GAB
GAB
GAB
GAB
GAB
GAB
EEA
EEA
EEA
EEA
EEA
EEA
ASG
ASG
ASG
ASG
ASG
ASG
JHI
JHI
JHI
JHI
JHI
JHI
HQH
HQH
HQH
HQH
HQH
HQH
SWZ
SWZ
SWZ
SWZ
SWZ
SWZ
HYI.1
HYP
KHI
KHI
KHI
KHI
KHI
KHI
KF
KF
KF
KF
KF
KF
USA
USA
USA
USA
USA
USA
MGF
MGF
MGF
MGF
MGF
MGF
MIN
MIN
MIN
MIN
MIN
MIN
MMT
MMT
MMT
MMT
MMT
MMT
MFM
MFM
MFM
MFM
MFM
MFM
MAY
MAY
MAY
MAY
MCI
MCI
MCI
MCI
MCI
MCI
MXF
MXF
MXF
MXF
MXF
MXF
HYB
HYB
HYB
HYB
HYB
HYB
NMI
NMI
NMI
NMI
NMI
NMI
NUV
NUV
NUV
NUV
NUV
NUV
NNY
NNY
NNY
NNY
NNY
NNY
NPI
NPI
NPI
NPI
NPI
NPI
PAI
PAI
PAI
PAI
PAI
PAI
PEO
PEO
PEO
PEO
PEO
PEO
PCF
PCF
PCF
PCF
PCF
PCF
PIM
PIM
PIM
PIM
PIM
PIM
RVT
RVT
RVT
RVT
RVT
RVT
SNF
SNF
SNF
TSI
TSI
TSI
TSI
TSI
TSI
GIM
GIM
GIM
GIM
GIM
GIM
TTF
TTF
TTF
TTF
TTF
TTF
TAI
TAI
TAI
TAI
TAI
TAI
ZF
ZF
ZF
ZF
ZF
ZF
LEO
LEO
LEO
LEO
LEO
LEO
BHODQ	354.7890
BHODQ	195.1780
BHODQ	164.3900
MTH	1326.2490
MTH	1242.6670
MTH	1224.9380
MTH	1221.3780
MTH	1575.5620
MTH	2003.3610
ACIIQ	3978.9640
ACIIQ	4840.5960
ACIIQ	4880.7690
ACIIQ	10213.9590
ACIIQ	10006.7770
ACIIQ	8990.1930
CMT	73.8310
CMT	78.1410
CMT	79.0620
CMT	93.2980
CMT	91.8490
CMT	97.1210
NABZY	519133.9300
NABZY	519133.9300
NABZY	577195.4880
NABZY	577195.4880
NABZY	661257.7280
NABZY	661257.7280
NABZY	734460.8210
NABZY	734460.8210
NABZY	792697.8920
NABZY	792697.8920
NABZY	755232.5030
NABZY	755232.5030
PPT
PPT
PPT
PPT
PPT
PPT
LENS.1	70.6020
GLRP	6.2490
GLRP	8.8780
GLRP	8.2470
UTRX	0.0340
UTRX	0.0180
UTRX	0.0740
UTRX	0.0380
PLFE	3681.3080
PLFE	3681.3080
PLFE	3765.0420
PLFE	3765.0420
PLFE	3902.2860
PLFE	3902.2860
PLFE	3954.2830
PLFE	3954.2830
WRB	16121.1580
WRB	16121.1580
WRB	17328.5960
WRB	17328.5960
WRB	17528.5470
WRB	17528.5470
WRB	18487.7310
WRB	18487.7310
WRB	20155.8960
WRB	20155.8960
WRB	20551.7960
WRB	20551.7960
CINF	13369.0000
CINF	13369.0000
CINF	14440.0000
CINF	14440.0000
CINF	15095.0000
CINF	15095.0000
CINF	15668.0000
CINF	15668.0000
CINF	16548.0000
CINF	16548.0000
CINF	17662.0000
CINF	17662.0000
ORI	13266.0000
ORI	13266.0000
ORI	14190.0000
ORI	14190.0000
ORI	15882.7000
ORI	15882.7000
ORI	16050.4000
ORI	16050.4000
ORI	16226.8000
ORI	16226.8000
ORI	16534.4000
ORI	16534.4000
FCRM
FCRM	20.2740
FCRM	20.5040
BGB
BGB
SZC
SZC
JRJR	19.1560
JRJR	69.8230
LFAP
LFAP	0.8410
LFAP	0.2710
FWMHQ
FWMHQ
FWMHQ	313.6650
FWMHQ	321.5900
FWMHQ	338.5010
FWMHQ	380.3440
TLTD
TLTD
LEOM	0.2810
LEOM	1.5550
LEOM	7.1370
LEOM	5.8630
LEOM	1.4240
LEOM	1.1430
TLTE
TLTE
MGPI	225.9320
MGPI	145.1320
MGPI	121.1370
MGPI	133.6310
MGPI	163.1710
MGPI	151.3290
VOD	218359.5700
VOD	238397.4210
VOD	242677.8560
VOD	223112.2360
VOD	216801.0710
VOD	203168.2010
MSEL	111.7320
MSEL	45.4250
MSEL	46.8240
MSEL	36.2380
MSEL	32.5310
DDD	153.0020
DDD	150.4030
DDD	208.8000
DDD	462.9740
DDD	677.4420
DDD	1097.8560
PDE	6065.0000
PDE	6142.9000
PDE	6871.7000
EIX1	32568.0000
EIX1	32474.0000
EIX1	35906.0000
EIX1	40315.0000
EIX1	44034.0000
EIX1	46050.0000
AUSI	5.2920
AUSI	4.7990
AUSI	4.5070
AUSI	4.1390
AUSI	3.0900
AUSI	1.4960
NOVN	301.5660
NTP	514.0610
NTP	403.9240
NTP	450.7800
NTP	457.7430
NTP	636.0440
NTP	494.4190
DVN	31908.0000
DVN	29686.0000
DVN	32927.0000
DVN	41117.0000
DVN	43326.0000
DVN	42877.0000
LOGC	4.3760
LOGC	3.5840
LOGC	2.7610
LOGC	2.6270
CLGZF	0.4080
CLGZF	10.4430
CLGZF	3.7170
LNN	326.8770
LNN	307.8970
LNN	325.4810
LNN	381.1440
LNN	415.5310
LNN	512.2960
AFTM	2.1090
AFTM	1.9850
AFTM	2.8720
AFTM	2.7020
AFTM	0.9520
AFTM	0.7990
LH	4669.5000
LH	4837.8000
LH	6187.8000
LH	6136.6000
LH	6795.0000
LH	6965.9000
VEGYF
VEGYF	28.2790
VEGYF	27.1790
DMF
DMF
DMF
DMF
DMF
DMF
MVF
MVF
MVF
MVF
MVF
MVF
PHF
PHF
PHF
PHF
PHF
PHF
CSBR	4.6200
CSBR	3.9320
CSBR	12.6500
CSBR	6.9220
CSBR	11.6510
CSBR	8.8670
VASO	3.9640
VASO	3.8640
VASO	18.5550
VASO	34.3060
VASO	32.3810
VASO	33.5170
BIF
BIF
BIF
BIF
BIF
BIF
EXM.
EXM.
ACAVF	941.0000
ACAVF	323.0000
ACAVF	481.0000
ACAVF	387.0000
ACAVF	131.6420
ACAVF	132.9730
ADWPF	293.5070
ADWPF	263.7160
ADWPF	266.6900
ADWPF	285.5520
ADWPF	296.5190
ADWPF	301.0150
GLNIF	136.4740
GLNIF	143.2950
GLNIF	226.9690
GLNIF	268.5420
GLNIF	560.2010
GLNIF	545.0810
MGHRF	102.8200
MGHRF	96.0300
MGHRF	96.7530
MGHRF	93.4030
MGHRF	61.0330
MGHRF	65.7970
PNGKF	222.0490
PNGKF	220.2090
PNGKF	249.9240
PHXCF	9.0890
PHXCF	10.5220
PHXCF	11.0310
PHXCF	9.8840
PHXCF	9.5440
PHXCF	9.0000
TMTNF	1533.4500
TMTNF	1364.6670
TMTNF	2269.2380
TMTNF	913.3310
TMTNF	936.1700
TMTNF	1030.5550
CGRIF	440.1040
CGRIF	550.8060
CGRIF	651.0380
CGRIF	575.7970
CGRIF	605.7560
CGRIF	684.0910
UCPLF	679.6350
UCPLF	849.8470
UCPLF	908.0690
UCPLF	916.3780
UCPLF	1048.7070
UCPLF	1266.6260
TORM	34.3370
TORM	32.8760
TORM	37.1710
TORM	47.9670
TORM	54.4460
TORM	52.6170
CXA.B	103.2450
CXA.B	91.7900
CXA.B	71.5060
CXA.B	57.3940
CXA.B	51.3070
CXA.B	57.7100
TDZ.	3.0760
GG	19008.8000
GG	20948.7000
GG	28809.1000
GG	29374.0000
GG	31212.0000
GG	29564.0000
IFSPF	665.9100
IFSPF	582.4510
IFSPF	611.8870
IFSPF	614.8360
IFSPF	632.0400
IFSPF	824.1260
PKIUF	405.4880
PKIUF	474.3350
PKIUF	839.6890
PKIUF	923.4490
PKIUF	903.4540
PKIUF	1262.3240
WDAY
WDAY
WDAY	100.6050
WDAY	232.6380
WDAY	959.0800
WDAY	2176.2650
HERXF	417.1740
HERXF	394.8470
HERXF	443.8750
HERXF	499.1070
HERXF	389.1150
HERXF	513.9670
SGLX	11.1050
SGLX	12.4820
CNQ	42650.0000
CNQ	41024.0000
CNQ	42669.0000
CNQ	47278.0000
CNQ	48980.0000
CNQ	51754.0000
MESG	902.9470
MESG	857.7900
MESG	748.8370
MODVF	707.9820
MODVF	708.2030
MODVF	809.2530
MODVF	1218.8850
MODVF	1447.3560
MODVF	1727.9330
CPE	266.0900
CPE	227.9910
CPE	218.3260
CPE	367.4600
CPE	378.1730
CPE	423.9530
YPPN
YPPN	0.3080
YPPN	0.9920
SU	32528.0000
SU	69746.0000
SU	70169.0000
SU	74777.0000
SU	76449.0000
SU	78315.0000
EP3	6594.0000
EP3	7067.0000
EP3	7112.0000
EP3	6922.0000
EP3	8147.0000
SVCTF	126.6990
SVCTF	402.8510
SVCTF	515.6310
SVCTF	348.1010
SVCTF	454.4980
SVCTF	1424.1470
TCLAF	2620.4000
TCLAF	2549.7000
TCLAF	2594.7000
TCLAF	2453.6000
TCLAF	2136.2000
TCLAF	1859.3000
LWAY	34.6560
LWAY	51.4700
LWAY	52.0590
LWAY	51.4730
LWAY	53.5070
LWAY	63.6740
AAIAF	2716.6070
AAIAF	2405.2320
AAIAF	2477.5520
AAIAF	2515.3830
AAIAF	2465.4910
9614B	747.4400
9614B	744.2660
9614B	778.0290
9614B	772.4710
9614B	801.8060
9614B	791.6110
CVRR
CVRR
CVRR	1072.8140
CVRR	2262.4190
CVRR	2258.5150
CVRR	2533.3000
WFICF	516.4600
WFICF	561.0200
WFICF	494.0610
WFICF	425.3290
WFICF	536.0330
WFICF	496.4580
BCKMF	15.7980
BCKMF	16.1120
BCKMF	16.3770
BCKMF	37.7800
BCKMF	35.1630
BCKMF	34.7150
MFA	10641.4190
MFA	10641.4190
MFA	9627.2090
MFA	9627.2090
MFA	8687.4070
MFA	8687.4070
MFA	11750.6340
MFA	11750.6340
MFA	13517.5500
MFA	13517.5500
MFA	12471.9080
MFA	12471.9080
BEC	3572.8000
BEC	4677.1000
BEC	4882.8000
RPT	1014.5260
RPT	1014.5260
RPT	997.9570
RPT	997.9570
RPT	1052.8290
RPT	1052.8290
RPT	1048.8230
RPT	1048.8230
RPT	1165.2910
RPT	1165.2910
RPT	1652.2480
RPT	1652.2480
TEP	772.8960
TEP	1035.8140
TEP	967.7980
BAM1	1299.8880
BAM1	1185.2310
BAM1	1449.3030
BAM1	2106.8100
BAM1	2322.2060
BAM1	2561.3900
LKAI	1.0070
LKAI	1.0360
LKAI	0.8540
LKAI	0.8490
LKAI	0.9140
LKAI	0.7280
5672A	83679.0000
5672A	81193.0000
5672A	91704.0000
5672A	88913.0000
5672A	95302.0000
5672A	102740.0000
STAR	15296.7480
STAR	15296.7480
STAR	12810.5750
STAR	12810.5750
STAR	9174.5140
STAR	9174.5140
STAR	7517.8370
STAR	7517.8370
STAR	6150.7890
STAR	6150.7890
STAR	5642.0110
STAR	5642.0110
BKT
BKT
BKT
BKT
BKT
BKT
QMN
QMN
8552B
8552B
8552B	484.5960
8552B	927.4760
8552B	880.7570
8552B	832.2470
MCBK	219.4710
MCBK	219.4710
MCBK	238.6680
MCBK	238.6680
MCBK	267.2570
MCBK	267.2570
MCBK	290.0950
MCBK	290.0950
PCZ	30377.0000
AGM	5107.3070
AGM	5107.3070
AGM	6138.8130
AGM	6138.8130
AGM	9479.9140
AGM	9479.9140
AGM	11883.5080
AGM	11883.5080
AGM	12622.2010
AGM	12622.2010
AGM	13361.7800
AGM	13361.7800
3SKYT	1360.7020
3SKYT	1785.0090
5685B	5044.4520
5685B	6370.2340
5685B	6997.0620
5685B	8078.8290
5685B	8314.5660
5685B	9095.2120
FCAU	85980.4470
FCAU	96361.2020
FCAU	97450.1900
FCAU	103824.2160
FCAU	108959.8740
FCAU	120172.1710
VODG	0.1060
VODG	0.1010
VODG	0.1160
VODG	0.0860
VODG	0.0850
VODG	0.0760
BBVA	755314.5350
BBVA	755314.5350
BBVA	766855.1580
BBVA	766855.1580
BBVA	733428.0520
BBVA	733428.0520
BBVA	775380.6420
BBVA	775380.6420
BBVA	840983.3010
BBVA	840983.3010
BBVA	802730.0930
BBVA	802730.0930
COMT.1	10.7820
COMT.1	12.7120
COMT.1	8.9120
CHFC	3874.3130
CHFC	3874.3130
CHFC	4250.7120
CHFC	4250.7120
CHFC	5246.2090
CHFC	5246.2090
CHFC	5339.4530
CHFC	5339.4530
CHFC	5917.2520
CHFC	5917.2520
CHFC	6184.7080
CHFC	6184.7080
SRCE	4464.1740
SRCE	4464.1740
SRCE	4542.1000
SRCE	4542.1000
SRCE	4445.2810
SRCE	4445.2810
SRCE	4374.0710
SRCE	4374.0710
SRCE	4550.6930
SRCE	4550.6930
SRCE	4722.8260
SRCE	4722.8260
AUR.
AUR.	1.7840
FMCC	850963.0000
FMCC	850963.0000
FMCC	841784.0000
FMCC	841784.0000
FMCC	2261780.0000
FMCC	2261780.0000
FMCC	2147216.0000
FMCC	2147216.0000
FMCC	1989856.0000
FMCC	1989856.0000
FMCC	1966061.0000
FMCC	1966061.0000
ZTR
ZTR
ZTR
ZTR
ZTR
ZTR
DREUF	1190.2250
DREUF	1589.8050


CAPL	269.6280
CAPL	315.8100
CAPL	391.6210
OVAS	4.5850
OVAS	32.8140
OVAS	47.5450
VSTI	5.8340
VSTI	5.3510
VSTI	6.5080
VSTI	6.4310
6386B	2543.7540
KTF
KTF
KTF
KTF
KTF
KTF
ALDW
ALDW
ALDW	675.0390
ALDW	810.4800
ALDW	763.4230
ALDW	849.9240
HIS
HIS
HIS
HIS
HIS
URRE	43.2240
URRE	32.0120
URRE	42.5620
URRE	31.4050
URRE	49.6040
URRE	36.6550
VLO	34417.0000
VLO	35629.0000
VLO	37621.0000
VLO	42783.0000
VLO	44477.0000
VLO	47260.0000
TRS	930.2200
TRS	825.7800
TRS	924.1600
TRS	986.5400
TRS	1130.9600
TRS	1300.7800
CKXE	476.0610
CKXE	499.6820
CKXE	460.8330
DRLCQ	10138.8670
DRLCQ	10138.8670
DRLCQ	10231.9520
DRLCQ	10231.9520
DRLCQ	8646.3540
DRLCQ	8646.3540
DRLCQ	7975.1650
DRLCQ	7975.1650
DRLCQ	8478.2460
DRLCQ	8478.2460
DRLCQ	8493.4540
DRLCQ	8493.4540
IEX	2176.3170
IEX	2098.1570
IEX	2381.6950
IEX	2836.1070
IEX	2785.3900
IEX	2887.5770
WLTGQ	3067.9930
WLTGQ	1259.3560
WLTGQ	1657.7650
WLTGQ	6812.2030
WLTGQ	5768.4200
WLTGQ	5590.8600
EPLN	4.0960
EPLN	4.2990
EPLN	4.1450
EPLN	2.9700
UAL1	19632.0000
UAL1	18725.0000
UAL1	19688.0000
UAL1	18245.0000
UAL1	20802.0000
HNR	362.2660
HNR	348.7790
HNR	488.2440
HNR	513.0470
HNR	596.8370
HNR	734.8800
OPIX	0.0070
OPIX	0.0120
OPIX	0.0650
OPIX	0.3540
OPIX	1.2160
OPIX	1.5400
FSII	87.6530
FSII	63.6850
FSII	102.2980
FSII	115.6090
MCN1	4035.0000
MCN1	3981.0000
MCN1	3949.0000
MCN1	4030.0000
MCN1	4078.0000
MCN1	3971.0000
SCTY
SCTY
SCTY	371.2640
SCTY	813.1730
SCTY	1361.8420
SCTY	2809.5340
REPYY	68800.2250
REPYY	83244.5560
REPYY	89739.5740
REPYY	92052.5160
REPYY	85604.8310
REPYY	89681.9990
BNSO	29.4390
BNSO	23.6890
BNSO	21.8120
BNSO	23.1680
BNSO	27.1230
BNSO	32.1400
BTUI	71.3150
BTUI	58.7940
BTUI	67.6450
BTUI	56.7180
BTUI	48.6690
BTUI	40.3300
AKZOY	26075.8550
AKZOY	27058.8160
AKZOY	26662.7290
AKZOY	25776.0540
AKZOY	23686.0120
AKZOY	22133.2080
EMMS	739.2110
EMMS	498.1680
EMMS	472.4770
EMMS	340.7690
EMMS	261.6240
EMMS	265.3480
MLI	1182.9130
MLI	1180.1410
MLI	1258.9960
MLI	1347.6040
MLI	1104.1550
MLI	1247.7670
PRST	157.5130
PRST	104.5350
PRST	80.5250
PRST	69.8130
BPT	5.0350
BPT	32.4840
BPT	1.0010
BPT	1.0180
BPT	1.0010
BPT	1.0010
3VLCR.
NCC.A	238.6340
NCC.A	232.8530
NCC.A	232.3530
NCC.A	233.9400
NCC.A	232.3960
NCC.A	235.6050
ABIX	23.6930
ABIX	19.0890
ABIX	33.6310
ABIX	29.0610
WBK	347418.7390
WBK	347418.7390
WBK	520251.5690
WBK	520251.5690
WBK	596019.0280
WBK	596019.0280
WBK	653070.1630
WBK	653070.1630
WBK	701153.6420
WBK	701153.6420
WBK	650766.5230
WBK	650766.5230
TCB	16740.3570
TCB	16740.3570
TCB	17885.1750
TCB	17885.1750
TCB	18465.0250
TCB	18465.0250
TCB	18979.3880
TCB	18979.3880
TCB	18225.9170
TCB	18225.9170
TCB	18379.8400
TCB	18379.8400
AGII	6381.5000
AGII	6381.5000
AGII	6896.8000
AGII	6896.8000
AGII	6481.9000
AGII	6481.9000
AGII	6401.9000
AGII	6401.9000
AGII	6688.9000
AGII	6688.9000
AGII	6591.0000
AGII	6591.0000
OIA
OIA
OIA
OIA
OIA
OIA
PIA
PIA
PIA
PIA
CXE
CXE
CXE
CXE
CXE
CXE
CIF
CIF
CIF
CIF
CIF
CIF
CXH
CXH
CXH
CXH
CXH
CXH
FT
FT
FT
FT
FT
FT
KMM
KMM
KMM
KMM
KMM
KMM
KSM
KSM
KSM
KSM
KSM
KSM
VAPO
VAPO	2.0580
VAPO	0.0600
MPV
MPV
MPV
MPV
MPV
MPV
MHF
MHF
MHF
MHF
MHF
MHF
MEN
MEN
MEN
MEN
MEN
MEN
PMM
PMM
PMM
PMM
PMM
PMM
JMM
JMM
JMM
JMM
JMM
JMM
TFC
TFC
TFC
TFC

SXCP	728.4000
SXCP	928.7000
SXCP	885.5000
SXCP	1027.5000
VLT
VLT
VLT
VLT
VLT
VLT
BNBMF	1212.2900
BNBMF	1212.2900
BNBMF	1391.3440
BNBMF	1391.3440
BNBMF	2076.3470
BNBMF	2076.3470
BNBMF	1722.6460
BNBMF	1722.6460
BNBMF	2220.5600
BNBMF	2220.5600
BNBMF	2672.2620
BNBMF	2672.2620
ESWB.1	0.4290
ESWB.1	0.2240
ESWB.1	0.1250
ESWB.1	0.0170
ESWB.1	1.0360
ESWB.1	0.2900
BNGPY	4101.3090
